parkname,family,genus,species,utm_zone,utm_x,utm_y,elev_m,coll_date
noca,Polygonaceae,Polygonum,cuspidatum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Polygonaceae,Polygonum,douglasii,10.0,660709.47,5361877.26,1097.0,2006-06-29
noca,Polygonaceae,Polygonum,douglasii,10.0,660709.47,5361877.26,1097.0,2006-06-29
noca,Polygonaceae,Polygonum,polygaloides,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Polygonaceae,Polygonum,polygaloides,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Polygonaceae,Polygonum,viviparum,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Polypodiaceae,Polypodium,hesperium,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Polypodiaceae,Polypodium,hesperium,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Polypodiaceae,Polypodium,hesperium,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Polypodiaceae,Polypodium,hesperium,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Polypodiaceae,Polypodium,hesperium,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Polypodiaceae,Polypodium,hesperium,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Dryopteridaceae,Polystichum,imbricans,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Dryopteridaceae,Polystichum,imbricans,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Dryopteridaceae,Polystichum,imbricans,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Dryopteridaceae,Polystichum,imbricans,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Dryopteridaceae,Polystichum,imbricans,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Dryopteridaceae,Polystichum,imbricans,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Dryopteridaceae,Polystichum,imbricans,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Dryopteridaceae,Polystichum,imbricans,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Dryopteridaceae,Polystichum,imbricans,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Potamogetonaceae,Potamogeton,natans,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Potamogetonaceae,Potamogeton,natans,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Potamogetonaceae,Potamogeton,natans,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Rosaceae,Potentilla,flabellifolia,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Rosaceae,Potentilla,flabellifolia,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Rosaceae,Potentilla,flabellifolia,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Rosaceae,Potentilla,fruticosa,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Rosaceae,Potentilla,fruticosa,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Rosaceae,Potentilla,fruticosa,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Rosaceae,Potentilla,glandulosa,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Potentilla,glandulosa,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Potentilla,glandulosa,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Potentilla,glandulosa,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Rosaceae,Potentilla,glandulosa,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Rosaceae,Potentilla,glandulosa,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Rosaceae,Potentilla,recta,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Potentilla,recta,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Potentilla,recta,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Liliaceae,Prosartes,hookeri,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Liliaceae,Prosartes,hookeri,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Liliaceae,Prosartes,hookeri,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Lamiaceae,Prunella,vulgaris,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Lamiaceae,Prunella,vulgaris,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Lamiaceae,Prunella,vulgaris,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Lamiaceae,Prunella,vulgaris,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Prunus,emarginata,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Prunus,emarginata,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Prunus,emarginata,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Prunus,emarginata,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Prunus,emarginata,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Pseudognaphalium,thermale,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Asteraceae,Pseudognaphalium,thermale,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Asteraceae,Pseudognaphalium,thermale,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Pseudoroegneria,spicata,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Pseudoroegneria,spicata,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Pseudoroegneria,spicata,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Pinaceae,Pseudotsuga,menziesii,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Pinaceae,Pseudotsuga,menziesii,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Pinaceae,Pseudotsuga,menziesii,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Dennstaedtiaceae,Pteridium,aquilinum,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Dennstaedtiaceae,Pteridium,aquilinum,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Dennstaedtiaceae,Pteridium,aquilinum,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Ericaceae,Pyrola,asarifolia,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Ericaceae,Pyrola,asarifolia,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Ericaceae,Pyrola,asarifolia,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Ericaceae,Pyrola,minor,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Ericaceae,Pyrola,minor,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Ericaceae,Pyrola,minor,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Ericaceae,Rhododendron,albiflorum,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Ericaceae,Rhododendron,albiflorum,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Ericaceae,Rhododendron,albiflorum,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Hydrophyllaceae,Romanzoffia,sitchensis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Hydrophyllaceae,Romanzoffia,sitchensis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Hydrophyllaceae,Romanzoffia,sitchensis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Rosaceae,Rosa,gymnocarpa,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Rosaceae,Rosa,gymnocarpa,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Rosaceae,Rosa,gymnocarpa,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Rosaceae,Rosa,nutkana,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Rosa,nutkana,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Rosa,nutkana,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Rubus,lasiococcus,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Rosaceae,Rubus,lasiococcus,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Rosaceae,Rubus,lasiococcus,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Rosaceae,Rubus,parviflorus,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Rubus,parviflorus,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Rubus,parviflorus,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Rubus,spectabilis,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Rosaceae,Rubus,spectabilis,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Rosaceae,Rubus,spectabilis,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Rosaceae,Rubus,ursinus,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Rubus,ursinus,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Rubus,ursinus,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Polygonaceae,Rumex,acetosella,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Polygonaceae,Rumex,acetosella,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Polygonaceae,Rumex,acetosella,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Polygonaceae,Rumex,obtusifolius,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Polygonaceae,Rumex,obtusifolius,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Polygonaceae,Rumex,obtusifolius,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Salicaceae,Salix,arctica,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Salicaceae,Salix,arctica,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Salicaceae,Salix,commutata,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Salicaceae,Salix,commutata,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Salicaceae,Salix,commutata,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Salicaceae,Salix,monticola,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Salicaceae,Salix,monticola,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Salicaceae,Salix,monticola,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Salicaceae,Salix,nivalis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caprifoliaceae,Sambucus,cerulea,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caprifoliaceae,Sambucus,cerulea,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caprifoliaceae,Sambucus,cerulea,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caprifoliaceae,Sambucus,racemosa,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caprifoliaceae,Sambucus,racemosa,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caprifoliaceae,Sambucus,racemosa,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Apiaceae,Sanicula,graveolens,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Apiaceae,Sanicula,graveolens,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Apiaceae,Sanicula,graveolens,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Apiaceae,Sanicula,graveolens,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Apiaceae,Sanicula,graveolens,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Apiaceae,Sanicula,graveolens,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Apiaceae,Sanicula,graveolens,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Apiaceae,Sanicula,graveolens,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Apiaceae,Sanicula,graveolens,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Saxifragaceae,Saxifraga,adscendens,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Saxifragaceae,Saxifraga,adscendens,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Saxifragaceae,Saxifraga,bronchialis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Saxifragaceae,Saxifraga,bronchialis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Saxifragaceae,Saxifraga,bronchialis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Saxifragaceae,Saxifraga,lyallii,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Saxifragaceae,Saxifraga,mertensiana,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Saxifragaceae,Saxifraga,mertensiana,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Saxifragaceae,Saxifraga,nelsoniana,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Saxifragaceae,Saxifraga,nelsoniana,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Saxifragaceae,Saxifraga,nelsoniana,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Saxifragaceae,Saxifraga,occidentalis,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Saxifragaceae,Saxifraga,occidentalis,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Saxifragaceae,Saxifraga,occidentalis,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Cyperaceae,Scirpus,microcarpus,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Cyperaceae,Scirpus,microcarpus,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Cyperaceae,Scirpus,microcarpus,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Crassulaceae,Sedum,divergens,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Crassulaceae,Sedum,divergens,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Crassulaceae,Sedum,divergens,10.0,660958.66,5362581.39,1112.0,2006-06-28
noca,Crassulaceae,Sedum,divergens,10.0,660958.66,5362581.39,1112.0,2006-06-28
noca,Crassulaceae,Sedum,divergens,10.0,660958.66,5362581.39,1112.0,2006-06-28
noca,Crassulaceae,Sedum,divergens,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Crassulaceae,Sedum,divergens,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,675477.0,5353744.0,793.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Crassulaceae,Sedum,lanceolatum,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Crassulaceae,Sedum,lanceolatum,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Crassulaceae,Sedum,lanceolatum,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Crassulaceae,Sedum,lanceolatum,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Selaginellaceae,Selaginella,wallacei,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Selaginellaceae,Selaginella,wallacei,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Selaginellaceae,Selaginella,wallacei,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Senecio,elmeri,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Asteraceae,Senecio,elmeri,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Asteraceae,Senecio,elmeri,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Asteraceae,Senecio,integerrimus,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Senecio,integerrimus,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Senecio,integerrimus,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Senecio,triangularis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Asteraceae,Senecio,triangularis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Asteraceae,Senecio,triangularis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Rosaceae,Sibbaldia,procumbens,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Rosaceae,Sibbaldia,procumbens,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Caryophyllaceae,Silene,acaulis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caryophyllaceae,Silene,acaulis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caryophyllaceae,Silene,acaulis,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caryophyllaceae,Silene,latifolia,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caryophyllaceae,Silene,latifolia,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Caryophyllaceae,Silene,menziesii,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Caryophyllaceae,Silene,menziesii,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Caryophyllaceae,Silene,menziesii,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Caryophyllaceae,Silene,parryi,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Caryophyllaceae,Silene,parryi,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Caryophyllaceae,Silene,parryi,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Brassicaceae,Sisymbrium,altissimum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Brassicaceae,Sisymbrium,altissimum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Brassicaceae,Sisymbrium,altissimum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Solidago,multiradiata,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Solidago,multiradiata,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Solidago,multiradiata,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Rosaceae,Sorbus,scopulina,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Rosaceae,Sorbus,scopulina,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Rosaceae,Sorbus,scopulina,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Rosaceae,Sorbus,scopulina,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Rosaceae,Sorbus,scopulina,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Rosaceae,Sorbus,scopulina,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Caryophyllaceae,Spergularia,rubra,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Caryophyllaceae,Spergularia,rubra,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Caryophyllaceae,Spergularia,rubra,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Rosaceae,Spiraea,?pyramidata,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Spiraea,?pyramidata,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Spiraea,?pyramidata,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Spiraea,betulifolia,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Spiraea,betulifolia,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Rosaceae,Spiraea,betulifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Orchidaceae,Spiranthes,romanzoffiana,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Orchidaceae,Spiranthes,romanzoffiana,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Orchidaceae,Spiranthes,romanzoffiana,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Caryophyllaceae,Stellaria,borealis,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Caryophyllaceae,Stellaria,borealis,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Caryophyllaceae,Stellaria,calycantha,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Caryophyllaceae,Stellaria,calycantha,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Caryophyllaceae,Stellaria,calycantha,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Caryophyllaceae,Stellaria,calycantha,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caryophyllaceae,Stellaria,calycantha,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caryophyllaceae,Stellaria,calycantha,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Caryophyllaceae,Stellaria,media,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Caryophyllaceae,Stellaria,media,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Caryophyllaceae,Stellaria,media,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Liliaceae,Stenanthium,occidentale,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Liliaceae,Stenanthium,occidentale,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Liliaceae,Stenanthium,occidentale,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Poaceae,Stipa,occidentalis,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Stipa,occidentalis,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Stipa,occidentalis,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Liliaceae,Streptopus,amplexifolius,10.0,674453.0,5353538.0,640.0,2006-06-28
noca,Liliaceae,Streptopus,amplexifolius,10.0,674453.0,5353538.0,640.0,2006-06-28
noca,Saxifragaceae,Suksdorfia,ranunculifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Saxifragaceae,Suksdorfia,ranunculifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Saxifragaceae,Suksdorfia,ranunculifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Saxifragaceae,Suksdorfia,ranunculifolia,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Saxifragaceae,Suksdorfia,ranunculifolia,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Caprifoliaceae,Symphoricarpos,albus,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Caprifoliaceae,Symphoricarpos,albus,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Caprifoliaceae,Symphoricarpos,albus,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Ranunculaceae,Thalictrum,occidentale,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Ranunculaceae,Thalictrum,occidentale,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Ranunculaceae,Thalictrum,occidentale,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Cupressaceae,Thuja,plicata,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Cupressaceae,Thuja,plicata,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Cupressaceae,Thuja,plicata,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Asteraceae,Tonestus,lyallii,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Asteraceae,Tragopogon,dubius,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Tragopogon,dubius,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Tragopogon,dubius,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,hybridum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,hybridum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,hybridum,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,pratense,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,pratense,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,pratense,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,repens,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,repens,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Fabaceae,Trifolium,repens,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Liliaceae,Trillium,ovatum,10.0,660330.0,5362022.0,664.0,2006-06-29
noca,Liliaceae,Trillium,ovatum,10.0,660330.0,5362022.0,664.0,2006-06-29
noca,Liliaceae,Trillium,ovatum,10.0,660330.0,5362022.0,664.0,2006-06-29
noca,Poaceae,Trisetum,canescens,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Poaceae,Trisetum,canescens,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Poaceae,Trisetum,canescens,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Poaceae,Trisetum,spicatum,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Poaceae,Trisetum,spicatum,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Poaceae,Trisetum,spicatum,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Pinaceae,Tsuga,mertensiana,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Pinaceae,Tsuga,mertensiana,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Pinaceae,Tsuga,mertensiana,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Lentibulariaceae,Utricularia,minor,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Lentibulariaceae,Utricularia,minor,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Lentibulariaceae,Utricularia,minor,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Lentibulariaceae,Utricularia,vulgaris,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Lentibulariaceae,Utricularia,vulgaris,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Ericaceae,Vaccinium,caespitosum,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ericaceae,Vaccinium,caespitosum,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ericaceae,Vaccinium,caespitosum,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ericaceae,Vaccinium,deliciosum,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Ericaceae,Vaccinium,deliciosum,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Ericaceae,Vaccinium,deliciosum,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Ericaceae,Vaccinium,membranaceum,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Ericaceae,Vaccinium,membranaceum,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Ericaceae,Vaccinium,membranaceum,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Poaceae,Vahlodea,atropurpurea,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Vahlodea,atropurpurea,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Vahlodea,atropurpurea,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Scrophulariaceae,Verbascum,thapsus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Scrophulariaceae,Verbascum,thapsus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Scrophulariaceae,Veronica,americana,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Scrophulariaceae,Veronica,americana,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Scrophulariaceae,Veronica,arvensis,10.0,670414.69,5356124.57,354.0,2006-06-30
