"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
465,1.00,"NOCA",632.00,22604.00,2444.00,,"2002 WTU Forays for North Cascades National Park","Ericaceae","Menziesia ferruginea","Menziesia","ferruginea","Smith",,,,,,,,1.00,"David Giblin",15.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","6",,"02-6",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 4 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
466,2.00,"WTU",632.00,22605.00,2444.00,359581.00,"2002 WTU Forays for North Cascades National Park","Ericaceae","Menziesia ferruginea","Menziesia","ferruginea","Smith",,,,,,,,1.00,"David Giblin",15.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","6",,"02-6",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 4 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
467,3.00,"UBC",632.00,22606.00,2444.00,,"2002 WTU Forays for North Cascades National Park","Ericaceae","Menziesia ferruginea","Menziesia","ferruginea","Smith",,,,,,,,1.00,"David Giblin",15.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","6",,"02-6",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 4 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
468,1.00,"UBC",632.00,22607.00,2445.00,,"2002 WTU Forays for North Cascades National Park","Rosaceae","Amelanchier alnifolia var. alnifolia","Amelanchier","alnifolia","Nutt.","var.","alnifolia",,,,,,1.00,"Katie Mitchell",15.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","7",,"02-7",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 3 to 4 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
562,3.00,"UBC",632.00,23405.00,31116.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Arnica latifolia","Arnica","latifolia","Bong.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Gerald Schneeweiss",,"7",,"7","Hanna Weiss, Ben Legler",10.00,"Aug",2002.00,"USA","Washington","Skagit","North Cascades National Park; Boston Basin, 2 miles NW of Cascade Pass.",5800.00,,1768.00,,48.00,30.00,1.81,"N",121.00,3.00,1.52,"W","NAD 27","50","Georef. from map",10.00,642869,5373526,,,"Field notes",,,,,"Subalpine meadows; rocky soil; with Valeriana sitchensis, Veratrum viride, Carex spp., Vaccinium spp.",,,"Native","Flowering",,"{87C5D9DA-3276-4CD5-B700-9B8AABDC6691}",642869,5373526,"NAD83","OK","Natalya Antonova"
563,1.00,"NOCA",632.00,23406.00,31117.00,,"2002 WTU Forays for North Cascades National Park","Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,,,,,1.00,"Alan C. Yen",6.00,"Nov",2002.00,,,"Gerald Schneeweiss",,"8",,"8","Hanna Weiss, Ben Legler",10.00,"Aug",2002.00,"USA","Washington","Skagit","North Cascades National Park; Boston Basin, 2 miles NW of Cascade Pass.",5800.00,,1768.00,,48.00,30.00,1.81,"N",121.00,3.00,1.52,"W","NAD 27","50","Georef. from map",10.00,642869,5373526,,,"Field notes",,,,,"Subalpine meadows; rocky soil; with Valeriana sitchensis, Veratrum viride, Carex spp., Vaccinium spp.","Forming dense tussocks.",,"Native","Flowering",,"{87C5D9DA-3276-4CD5-B700-9B8AABDC6691}",642869,5373526,"NAD83","OK","Natalya Antonova"
564,2.00,"WTU",632.00,23407.00,31117.00,354135.00,"2002 WTU Forays for North Cascades National Park","Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,,,,,1.00,"Alan C. Yen",6.00,"Nov",2002.00,,,"Gerald Schneeweiss",,"8",,"8","Hanna Weiss, Ben Legler",10.00,"Aug",2002.00,"USA","Washington","Skagit","North Cascades National Park; Boston Basin, 2 miles NW of Cascade Pass.",5800.00,,1768.00,,48.00,30.00,1.81,"N",121.00,3.00,1.52,"W","NAD 27","50","Georef. from map",10.00,642869,5373526,,,"Field notes",,,,,"Subalpine meadows; rocky soil; with Valeriana sitchensis, Veratrum viride, Carex spp., Vaccinium spp.","Forming dense tussocks.",,"Native","Flowering",,"{87C5D9DA-3276-4CD5-B700-9B8AABDC6691}",642869,5373526,"NAD83","OK","Natalya Antonova"
565,3.00,"UBC",632.00,23408.00,31117.00,,"2002 WTU Forays for North Cascades National Park","Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,,,,,1.00,"Alan C. Yen",6.00,"Nov",2002.00,,,"Gerald Schneeweiss",,"8",,"8","Hanna Weiss, Ben Legler",10.00,"Aug",2002.00,"USA","Washington","Skagit","North Cascades National Park; Boston Basin, 2 miles NW of Cascade Pass.",5800.00,,1768.00,,48.00,30.00,1.81,"N",121.00,3.00,1.52,"W","NAD 27","50","Georef. from map",10.00,642869,5373526,,,"Field notes",,,,,"Subalpine meadows; rocky soil; with Valeriana sitchensis, Veratrum viride, Carex spp., Vaccinium spp.","Forming dense tussocks.",,"Native","Flowering",,"{87C5D9DA-3276-4CD5-B700-9B8AABDC6691}",642869,5373526,"NAD83","OK","Natalya Antonova"
566,1.00,"NOCA",632.00,23409.00,31386.00,,"2002 WTU Forays for North Cascades National Park","Cyperaceae","Carex mertensii","Carex","mertensii","Prescott",,,,,,,,1.00,"Alan C. Yen",6.00,"Nov",2002.00,,,"Gerald Schneeweiss",,"9",,"9","Hanna Weiss, Ben Legler",10.00,"Aug",2002.00,"USA","Washington","Skagit","North Cascades National Park; Boston Basin, 2 miles NW of Cascade Pass.",5800.00,,1768.00,,48.00,30.00,1.81,"N",121.00,3.00,1.52,"W","NAD 27","50","Georef. from map",10.00,642869,5373526,,,"Field notes",,,,,"Subalpine meadows; rocky soil; with Valeriana sitchensis, Veratrum viride, Carex spp., Vaccinium spp.","leaves slightly glaucous; forming loose tussocks.",,"Native","Flowering",,"{87C5D9DA-3276-4CD5-B700-9B8AABDC6691}",642869,5373526,"NAD83","OK","Natalya Antonova"
567,1.00,"NOCA",632.00,22723.00,30694.00,,"2002 WTU Forays for North Cascades National Park","Liliaceae","Fritillaria lanceolata","Fritillaria","lanceolata","Pursh",,,,,,,,1.00,"David Giblin",21.00,"Aug",2002.00,,,"Greg Gust",,"123",,"123",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: East Bank Trail; 0.75 miles north of Lightning Creek, about 50 meters east of trail.",1800.00,,549.00,,48.00,52.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,644522,5416137,,,"Field notes",,,,,"Mosaic of dry coniferous forest with Berberis nervosa and Rosa sp.","Large population of plants; scattered in full to partial sun; mixed with Allium sp. on rocky outcropping covered with lycopods and Fragaria sp.; fruit a six-parted capsule.",,"Native","Fruiting",,"{650DAD3E-4C68-4543-87B5-978B2765F7A3}",644427,5416337,"NAD83","OK","Natalya Antonova"
469,2.00,"WTU",632.00,22608.00,2445.00,359579.00,"2002 WTU Forays for North Cascades National Park","Rosaceae","Amelanchier alnifolia var. alnifolia","Amelanchier","alnifolia","Nutt.","var.","alnifolia",,,,,,1.00,"Katie Mitchell",15.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","7",,"02-7",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 3 to 4 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
470,3.00,"NOCA",632.00,22609.00,2445.00,,"2002 WTU Forays for North Cascades National Park","Rosaceae","Amelanchier alnifolia var. alnifolia","Amelanchier","alnifolia","Nutt.","var.","alnifolia",,,,,,1.00,"Katie Mitchell",15.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","7",,"02-7",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 3 to 4 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
471,1.00,"NOCA",632.00,66604.00,2446.00,,"2002 WTU Forays for North Cascades National Park","Celastraceae","Pachistima myrsinites","Pachistima","myrsinites","(Pursh) Raf.",,,,,,,,1.00,"David Giblin",13.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","8",,"02-8",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 2 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
472,2.00,"WTU",632.00,,2446.00,,"2002 WTU Forays for North Cascades National Park","Celastraceae","Pachistima myrsinites","Pachistima","myrsinites","(Pursh) Raf.",,,,,,,,1.00,"David Giblin",13.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","8",,"02-8",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 2 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
473,3.00,"UBC",632.00,,2446.00,,"2002 WTU Forays for North Cascades National Park","Celastraceae","Pachistima myrsinites","Pachistima","myrsinites","(Pursh) Raf.",,,,,,,,1.00,"David Giblin",13.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","8",,"02-8",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 2 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
474,1.00,"NOCA",632.00,22613.00,2447.00,,"2002 WTU Forays for North Cascades National Park","Grossulariaceae","Ribes lacustre","Ribes","lacustre","(Pers.) Poir",,,,,,,,1.00,"David Giblin",24.00,"Oct",2002.00,"H&C",,"Dena Grossenbacher","02-","9",,"02-9",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 2 to 3 feet tall.","GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
475,1.00,"NOCA",632.00,22614.00,2448.00,,"2002 WTU Forays for North Cascades National Park","Betulaceae","Alnus viridis ssp. sinuata","Alnus","viridis","(Vill.) Lam & DC","ssp.","sinuata","(Regel) A. & D. Love",,,,,1.00,"Sarah Gage",3.00,"Jul",2002.00,"FNA",,"Dena Grossenbacher","02-","10",,"02-10",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 10 feet tall.","= A. sinuata (Regel) Rydberg.  GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
476,2.00,"WTU",632.00,22615.00,2448.00,359596.00,"2002 WTU Forays for North Cascades National Park","Betulaceae","Alnus viridis ssp. sinuata","Alnus","viridis","(Vill.) Lam & DC","ssp.","sinuata","(Regel) A. & D. Love",,,,,1.00,"Sarah Gage",3.00,"Jul",2002.00,"FNA",,"Dena Grossenbacher","02-","10",,"02-10",,15.00,"Jun",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Pyramid Lake.",2655.00,,809.00,,48.00,41.69,30.80,"N",121.00,7.40,0.65,"W",,,"Field notes",10.00,638093,5395232,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep-sided, rocky bowl, water-filled to make Pyramid Lake; southern exposure dry and rocky; north side dense, mixed-conifer forest; rocky with shallow soil layer.","Growing on cliff at southwest end of lake; about 10 feet tall.","= A. sinuata (Regel) Rydberg.  GPS accuracy 188 feet.","Native","Flowering",,"{B9C0648B-9CF9-43A2-80BC-FB2FB35AE241}",638093,5395232,"NAD83","OK","Natalya Antonova"
477,1.00,"UBC",632.00,22616.00,2449.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pseudotsuga menziesii","Pseudotsuga","menziesii","(Mirbel) Franco",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","15",,"02-15",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Many trees throughout site.","Elevation estimated from map.","Native","Fertile",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
478,2.00,"WTU",632.00,22617.00,2449.00,359595.00,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pseudotsuga menziesii","Pseudotsuga","menziesii","(Mirbel) Franco",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","15",,"02-15",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Many trees throughout site.","Elevation estimated from map.","Native","Fertile",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
479,3.00,"NOCA",632.00,22618.00,2449.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pseudotsuga menziesii","Pseudotsuga","menziesii","(Mirbel) Franco",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","15",,"02-15",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Many trees throughout site.","Elevation estimated from map.","Native","Fertile",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
480,1.00,"NOCA",632.00,22619.00,2450.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pinus contorta","Pinus","contorta","Dougl.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","16",,"02-16",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Trees less than 10 inches in diameter; many trees throughout site.","Elevation estimated from map.","Native","Fertile",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
481,2.00,"WTU",632.00,22620.00,2450.00,359580.00,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pinus contorta","Pinus","contorta","Dougl.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","16",,"02-16",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Trees less than 10 inches in diameter; many trees throughout site.","Elevation estimated from map.","Native","Fertile",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
482,3.00,"UBC",632.00,22621.00,2450.00,,"2002 WTU Forays for North Cascades National Park","Pinaceae","Pinus contorta","Pinus","contorta","Dougl.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,"H&C",,"Dena Grossenbacher","02-","16",,"02-16",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Trees less than 10 inches in diameter; many trees throughout site.","Elevation estimated from map.","Native","Fertile",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
483,1.00,"NOCA",632.00,22622.00,2451.00,,"2002 WTU Forays for North Cascades National Park","Betulaceae","Corylus cornuta","Corylus","cornuta","Marsh.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,"H&C",,"Dena Grossenbacher","02-","17",,"02-17",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Growing along south facing slope; about 12 feet tall; scattered.","Elevation estimated from map.","Native","Fruiting",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
484,2.00,"WTU",632.00,22623.00,2451.00,359600.00,"2002 WTU Forays for North Cascades National Park","Betulaceae","Corylus cornuta","Corylus","cornuta","Marsh.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,"H&C",,"Dena Grossenbacher","02-","17",,"02-17",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Growing along south facing slope; about 12 feet tall; scattered.","Elevation estimated from map.","Native","Fruiting",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
485,3.00,"UBC",632.00,22624.00,2451.00,,"2002 WTU Forays for North Cascades National Park","Betulaceae","Corylus cornuta","Corylus","cornuta","Marsh.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,"H&C",,"Dena Grossenbacher","02-","17",,"02-17",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Growing along south facing slope; about 12 feet tall; scattered.","Elevation estimated from map.","Native","Fruiting",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
486,1.00,"WTU",632.00,22625.00,2452.00,,"2002 WTU Forays for North Cascades National Park","Aceraceae","Acer circinatum","Acer","circinatum","Pursh",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","18",,"02-18",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Growing along south-facig slope; about 20 feet tall; scattered.","Elevation estimated from map.","Native","Fruiting",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
487,2.00,"UBC",632.00,22626.00,2452.00,,"2002 WTU Forays for North Cascades National Park","Aceraceae","Acer circinatum","Acer","circinatum","Pursh",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,"H&C",,"Dena Grossenbacher","02-","18",,"02-18",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: South of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,1.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Mixed conifer forest, Douglas fir and Pinus contorta, recently burned; area mostly flat and covered with layer of moss and duff; forest open and dry; ground cover mostly Linnaea borealis and Arctostaphylos.","Growing along south-facig slope; about 20 feet tall; scattered.","Elevation estimated from map.","Native","Fruiting",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
